OML UID,Entity / Source,Survey Type,Assignee,Zone,Supplier UID,Lat,Long,Status,BwS Status,Parcel (3ekar),Address,Neighborhood,Assignee
BwS687,Beb w Shebek,Shelter,,,GM-84,,,Referred,Referred,Re_2290/16,najm bldg,Gemayzeh,JOELLE
BwS688,Beb w Shebek,Shelter,,,GM-85,33.895016,35.512470,In Progress,In Progress,Sa_531,"gouraud street, saifi, next to makhfar saifu",Gemayzeh,TIMA
BwS689,Beb w Shebek,Shelter,,,GM-86,33.895751,35.519698,Completed,Completed,Me_53,"pasteur street, ghsoub building",Gemayzeh,BE BEIRUT
BwS690,Beb w Shebek,Shelter,,,GM-87,33.894966,35.514328,In Progress,In Progress,Re_293,"gouraud street, above miu resto, wakf lroum bldg",Gemayzeh,TIMA
BwS691,Beb w Shebek,Shelter,,,GM-88,33.897194,35.524861,In Progress,In Progress,Me_1044,"alexander street, tohme and barsoumian, facing divvy",Gemayzeh,LILI
BwS692,Beb w Shebek,Shelter,,,GM-89,33.894722,35.512989,Completed,Completed,Re_329,"rue botros dagher, monica farid najem bldg",Gemayzeh,BE BEIRUT
BwS693,Beb w Shebek,Shelter,,,GM-90,33.895296,35.520215,Referred,Referred,Me_627,"accaoui, gouraud street, paul zoghbi bldg",Gemayzeh,STEVEN
BwS694,Beb w Shebek,Shelter,,,GM-90/1,33.895296,35.520215,Referred,Referred,Me_627,"accaoui, gouraud street, paul zoghbi bldg",Gemayzeh,STEVEN
BwS695,Beb w Shebek,Shelter,,,GM-91,33.895424,35.513153,In Progress,In Progress,Sa_520,"gouraud street, acar and matta bldg, near haddad hospital",Gemayzeh,STEVEN
BwS696,Beb w Shebek,Shelter,,,GM-92,,,Referred,Referred,,"boutros dagher street, abdelnur bldg",Gemayzeh,STEVEN
BwS697,Beb w Shebek,Shelter,,,GM-93,33.894974,35.517426,In Progress,Assessed,,,Gemayzeh,LILI
BwS698,Beb w Shebek,Shelter,,,GM-93/1,33.894974,35.517426,In Progress,Assessed,,,Gemayzeh,LILI
BwS699,Beb w Shebek,Shelter,,,GM-93/2,33.894974,35.517426,In Progress,Assessed,,,Gemayzeh,LILI
BwS700,Beb w Shebek,Shelter,,,GM-93/3,33.894974,35.517426,In Progress,Assessed,,,Gemayzeh,LILI
BwS701,Beb w Shebek,Shelter,,,GM-93/4,33.894974,35.517426,In Progress,Assessed,,,Gemayzeh,LILI
BwS702,Beb w Shebek,Shelter,,,GM-93/5,33.894974,35.517426,In Progress,Assessed,,,Gemayzeh,LILI
BwS703,Beb w Shebek,Shelter,,,GM-94,33.895092,35.517662,Referred,Referred,medawwar_32,"gouraud street, wardeh richa najm bldg",Gemayzeh,STEVEN
BwS704,Beb w Shebek,Shelter,,,GM-95,,,Referred,Referred,689,"facing EDL, klikilian building",Gemayzeh,LILI
BwS705,Beb w Shebek,Shelter,,,GM-96,33.893955,35.519142,Not Started,Not Started,Re_365,TAL3ET WIZARET LKHARJIYEH,Gemayzeh,
BwS706,Beb w Shebek,Shelter,,,GM-97,33.895668,35.511959,Not Started,Not Started,Me_6,"pasteur street, melek wa2ef lmwarneh",Gemayzeh,
BwS707,Beb w Shebek,Shelter,,,,,,,,,,,
BwS708,Beb w Shebek,Shelter,,,HA-01,33.898274,35.484551,Completed,Completed,Ra_429,Hamra- Makhoul strt- Farah bldg ,Hamra,MHMD
BwS709,Beb w Shebek,Shelter,,,HA-02,,,Referred,Referred,1867,Beirut- woutwat facing furn el watwat- strt salim boustani- bldg Itani w kadi - 6th floor ,Hamra,ADRIA
BwS710,Beb w Shebek,Shelter,,,HA-03,,,Referred,Referred,,clemenceau - amir omar street- tasabehi whawat building 12th floor,Hamra,ZEINA BEKHAZI
BwS711,Beb w Shebek,Shelter,,,HA-04,,,Referred,Referred,,George Roubeiz building-makdissi street- just past the liban post office,Hamra,ZEINA
BwS712,Beb w Shebek,Shelter,,,HA-05,33.898301,35.494319,Completed,Completed,Mi_511,"clemenceau, amir omar street, facing salon mhamd edelbi, abu ali building, 4th floor",Hamra,MHMD
BwS713,Beb w Shebek,Shelter,,,HA-06,33.889603,35.488335,Completed,Completed,Mo_412/44,"الملى, نزلت الحص, الملى, مبنى مغنية وياسين, زاروب عبلى",Hamra,MHMD
BwS714,Beb w Shebek,Shelter,,,HA-07,33.891926,35.494015,Completed,Completed,Mo_1927,ZARIF,Hamra,MHMD
BwS715,Beb w Shebek,Shelter,,,HA-08,33.898087,35.494236,Completed,Completed,Mi_443/13," emir omar street, clemenceau- 1st Floor",Hamra,MHMD
BwS716,Beb w Shebek,Shelter,,,HA-09,33.890915,35.492401,Completed,Completed,Mo_1975/7,Al rimal bldg ,Hamra,ALEX
BwS717,Beb w Shebek,Shelter,,,HA-10,33.895420,35.493652,In Progress,In Progress,Mi_671,"kantari mina l hoson, abi rashed bldg next to kontari mosque",Hamra,STUDIO CARAMEL
BwS718,Beb w Shebek,Shelter,,,HA-11,33.894138,35.494701,In Progress,In Progress,Mo_4461,"Watwat street, salim boustany building",Zarif,STUDIO CARAMEL
BwS719,Beb w Shebek,Shelter,,,HA-12,,,Completed,Completed,_271/12,,Clemenceau,MARIANA
BwS720,Beb w Shebek,Shelter,,,HA-13,33.896542,35.481529,Referred,Referred,Ra_229,makdissi street,Hamra,STUDIO CARAMEL
BwS721,Beb w Shebek,Shelter,,,HA-13/1,33.896542,35.481529,Referred,Referred,Ra_229,makdissi street,Hamra,STUDIO CARAMEL
BwS722,Beb w Shebek,Shelter,,,HA-13/2,33.896542,35.481529,Referred,Referred,Ra_229,makdissi street,Hamra,STUDIO CARAMEL
BwS723,Beb w Shebek,Shelter,,,HA-13/3,33.896542,35.481529,Referred,Referred,Ra_229,makdissi street,Hamra,STUDIO CARAMEL
BwS724,Beb w Shebek,Shelter,,,HA-13/4,33.896542,35.481529,Referred,Referred,Ra_229,makdissi street,Hamra,STUDIO CARAMEL
BwS725,Beb w Shebek,Shelter,,,HA-14,33.894215,35.494938,Completed,Completed,Mo_4461,"watwat street, next to antranik club, salim boustany building",Hamra,STUDIO CARAMEL
BwS726,Beb w Shebek,Shelter,,,HA-14/1,33.894215,35.494938,In Progress,In Progress,Mo_4461,"watwat street, next to antranik club, salim boustany building",Hamra,STUDIO CARAMEL
BwS727,Beb w Shebek,Shelter,,,HA-15,33.894268,35.495285,In Progress,Assessed,Mo_1837,"selim boustany street, watwat street, zarif, adnan mardini bldg",Hamra,BE BEIRUT
BwS728,Beb w Shebek,Shelter,,,HA-16,33.893990,35.494354,Referred,Referred,Mo_1819/27B,"watwat street, hamandi building block 2",Hamra,BE BEIRUT
BwS729,Beb w Shebek,Shelter,,,HA-17,,,Completed,Completed,1836,"WATWAT STREET, FACING OHANIAN COMPANY, FACING HA/14",Hamra,STUDIO CARAMEL
BwS730,Beb w Shebek,Shelter,,,HA-18,,,In Progress,Assessed,1827/25,der malkonian bldg,Hamra,ALEX
BwS731,Beb w Shebek,Shelter,,,HA-19,33.895988,35.492994,Not Started,Assigned,Mi_620,,Hamra,ALEX
BwS732,Beb w Shebek,Shelter,,,HA-20,33.893990,35.494392,Not Started,Assigned,Mo_1819,"watwet, al hamandi compound, block c",Hamra,ALEX
BwS733,Beb w Shebek,Shelter,,,HA-21,33.895944,35.475833,In Progress,Assessed,Ra_3583,"ADEL SALEH STREET, facing ras beirut coop, itani bldg",Hamra,ALEX
BwS734,Beb w Shebek,Shelter,,,HA-22,,,Not Started,Not Started,,"arif street, heydamous street, dakroub bldg",Hamra,
BwS735,Beb w Shebek,Shelter,,,,,,,,,,,
BwS736,Beb w Shebek,Shelter,,,KA-01,,,Referred,Referred,Medawar 456,,Karantina,ADRIA
BwS737,Beb w Shebek,Shelter,,,KA-02,,,Referred,Referred,,"Quarantina, Beit El Kataeb, After Firefighters Station",Karantina,ALEX
BwS738,Beb w Shebek,Shelter,,,KA-03,,,Referred,Referred,,"Quarantina, Beit El Kataeb, After Firefighters Station",Karantina,POLO
BwS739,Beb w Shebek,Shelter,,,KA-05,,,Completed,Completed,Me_362,"Senegal Strt, bldg Fouad Ibrahim Aoun, 2nd floor ",Karantina,ADRIA
BwS740,Beb w Shebek,Shelter,,,KA-06,,,Referred,Referred,,"Quarantina, Beit El Kataeb, After Firefighters Station",Karantina,POLO
BwS741,Beb w Shebek,Shelter,,,KA-07,33.900677,35.530445,Completed,Completed,Me_420,Karantina - Rehban strt- Fometal bldg ,Karantina,MHMD
BwS742,Beb w Shebek,Shelter,,,KA-08,,,Referred,Referred,,Myriam Torossian- near knisseh el saydeh ,Karantina,ALEX
BwS743,Beb w Shebek,Shelter,,,KA-09,33.900835,35.527983,Completed,Completed,Me_1166,Mdawwar,Karantina,TIMA
BwS744,Beb w Shebek,Shelter,,,KA-10,,,Referred,Assessed,,building kataeb el medawar,Karantina,POLO
BwS745,Beb w Shebek,Shelter,,,KA-11,,,Referred,Referred,,Medawar Strt - infront of the sea and next to the hotel ,Karantina,
BwS746,Beb w Shebek,Shelter,,,KA-12,,,Referred,Referred,275,"sleep comfort, gallery downstairs ",Karantina,BE BEIRUT
BwS747,Beb w Shebek,Shelter,,,KA-13,,,Completed,Completed,Me_362,Mdawar- Strt Senigal - bldg - Fouad Aoun bldg  100 meter away from civil defense ,Karantina,POLO
BwS748,Beb w Shebek,Shelter,,,KA-14,,,Referred,Referred,362,"mdawwar, senegal street, fouad aoun building 2nd floor",Karantina,
BwS749,Beb w Shebek,Shelter,,,KA-15,,,Referred,Referred,1054,"alkhodor, senegal street",Karantina,
BwS750,Beb w Shebek,Shelter,,,,,,,,,,,
BwS751,Beb w Shebek,Shelter,,,KH-01,,,Referred,Referred,,Khandaa El Ghami2,Khandak,ADRIA
BwS752,Beb w Shebek,Shelter,,,KH-02,,,Completed,Completed,Ba_1430,"Fatima Mazeh Building, first floor",Khandak,HASSAN
BwS753,Beb w Shebek,Shelter,,,KH-03,,,Completed,Completed,,"Zahrawi Street, facing Sabil Water, Third floor",Basta,HASSAN
BwS754,Beb w Shebek,Shelter,,,KH-04,33.888805,35.504379,Completed,Completed,Ba_361,"Zahrawi Street, Fakih w Turk building, same as Furn Jawad ",Basta,HASSAN
BwS755,Beb w Shebek,Shelter,,,KH-05,,,Completed,Completed,,"Zahrawi Street, Fawaz building,4th floor",Basta,HASSAN
BwS756,Beb w Shebek,Shelter,,,KH-06,33.888790,35.504276,Completed,Completed,Ba_361/9,"Zehrawi Street, Turk building, first floor",Basta,HASSAN
BwS757,Beb w Shebek,Shelter,,,KH-07,,,Referred,Referred,,jisir Basta - tal3a facing Baradi Baydoun-  kadi  strt- noureldine bldg - 3rd floorf- biet abu rami ,Basta,
BwS758,Beb w Shebek,Shelter,,,KH-08,,,Completed,Completed,Ba_252,"Kharsa street, building Rajab Younes, Zaroubit Jaber",Basta Tahta,HASSAN
BwS759,Beb w Shebek,Shelter,,,KH-09,,,Referred,Referred,,"Zahrawi Street, Awada building, 6th floor",Khandak,
BwS760,Beb w Shebek,Shelter,,,KH-10,,,Completed,Completed,Ba_719,AHDAB STREET bldg khatib - 1st floor,Khandak,HASSAN
BwS761,Beb w Shebek,Shelter,,,KH-12,,,Completed,Completed,Ba_1221,strt Ahmad fares Chidiac-bldg issam Khatib - #rd floor left ,Khandak,HASSAN
BwS762,Beb w Shebek,Shelter,,,KH-13,33.889511,35.505089,Completed,Completed,Ba_719,بسطا الفوقا جانب جامع البسطا قرب ماركت الشريف مؤسسة مصري الطي,Khandak,HASSAN
BwS763,Beb w Shebek,Shelter,,,KH-14,33.890083,35.501679,Completed,Completed,Ba_286,الباشورة شارع احمد طبارة بناية المدينة طابق 8,Khandak,HASSAN
BwS764,Beb w Shebek,Shelter,,,KH-15,,,Referred,Referred,719,Strt Daoud Amoun - bldg al khatib - Ground floor ,Khandak,HASSAN
BwS765,Beb w Shebek,Shelter,,,KH-15/1,,,Referred,Referred,,زقاق البلاط شارع سليم سلام بناية السراي طابق 8 بيت حسن خضر,Khandak,HASSAN
BwS766,Beb w Shebek,Shelter,,,KH-16,33.889915,35.504673,Completed,Completed,Ba_1214,"Khandak el ghamik, Abdallah al saleh building, 4th floor, 1st door near the elevator",Khandak,HASSAN
BwS767,Beb w Shebek,Shelter,,,KH-17,33.889915,35.504673,Completed,Completed,Ba_1214,"Khandak el ghamik, Abdallah al saleh building, 3rd floor, 2nd door near the elevator",Khandak,HASSAN
BwS768,Beb w Shebek,Shelter,,,KH-18,33.889915,35.504673,Completed,Completed,Ba_1214,"Khandak el ghamik, Abdallah al saleh building, 3rd floor",Khandak,HASSAN
BwS769,Beb w Shebek,Shelter,,,KH-19,33.889915,35.504673,Completed,Completed,Ba_1214,الخندق الغميق شارع سعد بناية العصفور الطابق الأرضي بوجه صيدلية الدامرجي,Khandak,HASSAN
BwS770,Beb w Shebek,Shelter,,,KH-20,33.889713,35.504051,Completed,Completed,Ba_326,الخندق الغميق شارع أحمد فارس الشدياق ملك ياسين الطابق الثالث رقم الشقة 16,Khandak,HASSAN
BwS771,Beb w Shebek,Shelter,,,KH-21,,,Referred,Referred,,"Khandaa al Ghamee, Ahdab Street, Asfour Building , 2nd floor",Khandak,
BwS772,Beb w Shebek,Shelter,,,KH-22,,,Referred,Referred,,خندق الغميق، شارع الشدياق، بناية صلاح عصفور طابق ارضي,Khandak,HASSAN
BwS773,Beb w Shebek,Shelter,,,KH-23,33.889915,35.504673,Completed,Completed,Ba_1214,الخندق الغميق، مقابل مدرسة رأس النبع، فوق السوبر ماركت ط7,Khandak,HASSAN
BwS774,Beb w Shebek,Shelter,,,KH-24,33.889915,35.504673,Completed,Completed,Ba_1214,"Khandaaa al Ghamik , Titan Street, Asfour Building , 2nd Floor",Khandak,HASSAN
BwS775,Beb w Shebek,Shelter,,,KH-26,33.889915,35.504673,Completed,Completed,Ba_1214,"Khandak Al Ghamik, asfour building, Razak Supermarket underneath, fifth floor",Khandak,HASSAN
BwS776,Beb w Shebek,Shelter,,,KH-27,,,Referred,Referred,,"khandak al ghamik, al ahdab street, asfour bldg, floor 1",Khandak,
BwS777,Beb w Shebek,Shelter,,,KH-28,33.889915,35.504673,Completed,Completed,Ba_1214,"khanda2 el ghami2
 Rue Abdallah Saleh
 Bld Asfour",Khandak,HASSAN
BwS778,Beb w Shebek,Shelter,,,KH-29,,,Completed,Completed,Ba_326,khanda2 ghami2 zahrawi street balhawan bldg floor 4 nbr 19,Khandak,HASSAN
BwS779,Beb w Shebek,Shelter,,,KH-30,33.889915,35.504673,Completed,Completed,Ba_1214,"khandak al ghamik, al ahdab street, asfour bldg, floor 4",Khandak,HASSAN
BwS780,Beb w Shebek,Shelter,,,KH-31,33.889915,35.504673,Completed,Completed,Ba_1214,"khandak al ghamik, al ahdab street, asfour bldg, floor 6",Khandak,HASSAN
BwS781,Beb w Shebek,Shelter,,,KH-32,33.889915,35.504673,Completed,Completed,Ba_1214,"khandak al ghamik, al ahdab street, asfour bldg, floor 1",Khandak,HASSAN
BwS782,Beb w Shebek,Shelter,,,KH-33,33.889915,35.504673,Completed,Completed,Ba_1214,"khandak al ghamik, al ahdab street, asfour bldg, floor 1",Khandak,HASSAN
BwS783,Beb w Shebek,Shelter,,,KH-34,,,Referred,Referred,,"Khandaaa al Ghamik , Ahdab Street, Asfour Building , 2nd Floor",Khandak,HASSAN
BwS784,Beb w Shebek,Shelter,,,KH-35,33.888474,35.502243,Completed,Completed,Ba_291/17,بسطة التحتا، شارع الزهراوي بناية الكشاف، طابق 5,Khandak,HASSAN
BwS785,Beb w Shebek,Shelter,,,KH-36,,,Referred,Referred,1112,"Close to Mosque Imam w Ali, Chari Atwe Bldg, 2nd floor",Khandak,HASSAN
BwS786,Beb w Shebek,Shelter,,,KH-37,33.889681,35.504823,Completed,Completed,Ba_719,"Khatib Building, 7th floor",Khandak,MHMD
BwS787,Beb w Shebek,Shelter,,,KH-38,33.889469,35.504059,Completed,Completed,Ba_326,"Zahrawi Street, Ali ayach building, 4th floor",Khandak,BE BEIRUT
BwS788,Beb w Shebek,Shelter,,,KH-39,33.890134,35.503174,Completed,Completed,Ba_1190,"Chidiac Street, Fawaz Building, 2nd floor",Khandak,MHMD
BwS789,Beb w Shebek,Shelter,,,KH-40,,,Referred,Referred,,"Khand2, Fatima building, next to Mosque Imam w Ali",Khandak,MHMD
BwS790,Beb w Shebek,Shelter,,,KH-41,,,Referred,Referred,,"Close to Mosque next to Malhamet Khalifeh building Fatima Mazeh, 2nd floor, ",Khandak,
BwS791,Beb w Shebek,Shelter,,,KH-42,33.889866,35.504265,Completed,Completed,,Unknown next to Younes est.,Khandak,HASSAN
BwS792,Beb w Shebek,Shelter,,,KH-43,33.889607,35.505329,Completed,Completed,Ba_717,"Amid Fakhouri Bld, 2nd Floor",Khandak,HASSAN
BwS793,Beb w Shebek,Shelter,,,KH-45,,,Referred,Referred,,"Zahrawi Street, Awada building, 6th floor",Khandak,
BwS794,Beb w Shebek,Shelter,,,KH-46,33.889206,35.505184,Completed,Completed,Ba_719,bldg khatib - 1st floor ,Khandak,MHMD
BwS795,Beb w Shebek,Shelter,,,KH-47,33.889074,35.503514,Completed,Completed,Ba_305/10A,strt Zahrawi - bldg Issa -2nd floor ,Khandak,MHMD
BwS796,Beb w Shebek,Shelter,,,KH-49,33.886772,35.501751,Completed,Completed,Ba_156,Basta fw2a - strt maemoun - bldg Habib taha - 5th floor,Basta,MAZEN ASSAAD
BwS797,Beb w Shebek,Shelter,,,KH-50,33.888706,35.504829,Completed,Completed,Ba_699,Basta Tahta - Zahrawi strt - bldg facing patisserie saleh- 4th floor ,Basta,MAZEN ASSAAD
BwS798,Beb w Shebek,Shelter,,,KH-51,33.894980,35.518563,Completed,Completed,Ba_332,Strt Daoud Amoun - bldg al khatib - Ground floor ,Khandak,MAZEN ASSAAD
BwS799,Beb w Shebek,Shelter,,,KH-52,,,Referred,Referred,,Basta Tahta - Strt Zahrawi ,Basta,MAZEN ASSAAD
BwS800,Beb w Shebek,Shelter,,,KH-53,,,Referred,Referred,,neif talo street awada bldg 4th floor,Khandak,
BwS801,Beb w Shebek,Shelter,,,KH-54,,,In Progress,Assessed,,"Noeiry street, خلف المحكمة الجعفرية القديمة, The building with ""Fool El Rayyes"", 3rd floor.",Basta,HASSAN
BwS802,Beb w Shebek,Shelter,,,KH-55,33.889759,35.504463,Referred,Referred,Ba_1214,"tian street, salha bldg, 3rd floor",Khandak,HASSAN/SARA
BwS803,Beb w Shebek,Shelter,,,KH-56,,,Completed,Completed,Ba_386/11,"al istiklal street, Al istiklal street, al basta al tahta, zahredin building 6th floor, facing sinno station",Basta Tahta,HASSAN
BwS804,Beb w Shebek,Shelter,,,KH-57,,,Referred,Referred,,"istiklal street, istiklal street al basta al tahta, al basta al tahta, fawwaz building, Sinno Station",Basta Tahta,
BwS805,Beb w Shebek,Shelter,,,KH-58,,,Referred,Referred,,"next to jame3 mortada iyad al imam ali, hariri bldg, 2nd floor",Basta,
BwS806,Beb w Shebek,Shelter,,,KH-59,,,Referred,Referred,,"hsayniye street, hariri bldg 2nd floor",Khandak,
BwS807,Beb w Shebek,Shelter,,,KH-60,,,Completed,Completed,Ba_342,"zahrawi street, chtaura bldg, 5th floor",Basta,HASSAN/SARA
BwS808,Beb w Shebek,Shelter,,,KH-61,,,Referred,Referred,291,"zahrawi street, fawaz bldg, ",Khandak,
BwS809,Beb w Shebek,Shelter,,,KH-62,33.889194,35.503083,Referred,Referred,Ba_291,"zahrawi street,tello street, fawaz nayef bldg",Khandak,HASSAN/SARA
BwS810,Beb w Shebek,Shelter,,,KH-63,,,Referred,Referred,310,"taht ljeser, fawaz building, 2nd floor",Khandak,HASSAN/SARA
BwS811,Beb w Shebek,Shelter,,,KH-64,33.888283,35.504875,Completed,Completed,Ba_695,"istiklal street, farah building, 1st floor",Basta,HASSAN/SARA
BwS812,Beb w Shebek,Shelter,,,KH-65,,,Referred,Referred,,"centre al madina ahmad tabbara street, block C 9th floor",Bachoura,
BwS813,Beb w Shebek,Shelter,,,KH-66,33.889972,35.504111,Completed,Completed,Ba_1190,"chidiac street,fawaz bldg, 6th floor",Bachoura,HASSAN
BwS814,Beb w Shebek,Shelter,,,KH-67,33.890446,35.502499,Referred,Referred,,"ahmad tabbara street, dagher building",Bachoura,
BwS815,Beb w Shebek,Shelter,,,KH-68,,,Completed,Completed,Ba_343,"zahrawi street, haj building with supermarket ashour, 6th floor",Bachoura,HASSAN/SARA
BwS816,Beb w Shebek,Shelter,,,KH-69,,,In Progress,In Progress,3816,"next to mirza clothing, nihfawi ldg, 2nd floor",Barbir,HASSAN/SARA
BwS817,Beb w Shebek,Shelter,,,KH-70,,,Completed,Completed,714,"daoud amoun street, ahmad aabas bldg 3rd floor",Bachoura,HASSAN/SARA
BwS818,Beb w Shebek,Shelter,,,KH-71,33.892143,35.501453,Completed,Completed,Zo_333,next to fire station ,Bachoura,TIMA
BwS819,Beb w Shebek,Shelter,,,KH-72,,,Completed,Completed,2141,"forn kolkas street, fawaz bldg, 7th floor",Basta,HASSAN/SARA
BwS820,Beb w Shebek,Shelter,,,KH-73,33.887472,35.501889,Completed,Completed,Ba_139,"fathallah street, al soundoula bldg, block a 7th floor",Bachoura,HASSAN/SARA
BwS821,Beb w Shebek,Shelter,,,KH-74,,,In Progress,Assessed,Ba_1467,"ibrahim alahdab street, khatib blg 10th floor",Khandak,HASSAN
BwS822,Beb w Shebek,Shelter,,,KH-75,33.887894,35.506432,Completed,Completed,Ba_684,"Kaaka building, above Ahmad Naji Fares, 3rd floor",Bachoura,MHMD
BwS823,Beb w Shebek,Shelter,,,KH-76,33.888702,35.502507,In Progress,In Progress,Ba_181,"fathalla street, arzouni zaroub",Basta,HASSAN
BwS824,Beb w Shebek,Shelter,,,KH-77,33.889000,35.504083,Not Started,Not Started,Ba_343,"zahrawi street, above ashour mini market, haj tarek bldg,6th floor",Basta,
BwS825,Beb w Shebek,Shelter,,,KH-78,33.885513,35.505188,In Progress,In Progress,Ma_1210,"makhfar syteey, saleh ben ehya street, waha bldg, 5th floor",Basta,HASSAN
BwS826,Beb w Shebek,Shelter,,,KH-79,33.890682,35.503914,Completed,Completed,Ba_1371,"saad street, next to fneish super market, ",Khandak,BE BEIRUT
BwS827,Beb w Shebek,Shelter,,,KH-80,33.889851,35.504265,Referred,Referred,1326,"sendyene street, fatme saad bldg, 2nd floor",Khandak,
BwS828,Beb w Shebek,Shelter,,,KH-81,,,Referred,Referred,1467,"ahdab street, zaroub lkrad, khatib bldg 8th floor",Khandak,
BwS829,Beb w Shebek,Shelter,,,KH-82,,,Referred,Referred,,on the side of the mosque,Basta Tahta,
BwS830,Beb w Shebek,Shelter,,,KH-83,,,Referred,Referred,,"mhamad khalid street, jamili bldg 2nd floor",Basta Tahta,HASSAN/SARA
BwS831,Beb w Shebek,Shelter,,,KH-84,,,In Progress,In Progress,Ba_719,khatib bldg 5th floor,Khandak,HASSAN
BwS832,Beb w Shebek,Shelter,,,KH-85,,,Referred,Referred,,chidiac street sinno building 3rd floor,Khandak,HASSAN/SARA
BwS833,Beb w Shebek,Shelter,,,KH-86,,,Referred,Referred,,"azhar jabal amel school, blue gate, 1st floor",Khandak,HASSAN/SARA
BwS834,Beb w Shebek,Shelter,,,KH-87,33.890034,35.501099,Completed,Completed,Ba_262,"tabbara street, next to supermarket jaber, mneimneh building 2nd floor",Basta Tahta,HASSAN
BwS835,Beb w Shebek,Shelter,,,KH-88,,,Referred,Referred,,"Kamal building, before al matahen market, 1st floor",Barbour,HASSAN/SARA
BwS836,Beb w Shebek,Shelter,,,KH-89,33.887768,35.505157,Referred,Referred,Ba_684/38,above ANF,Basta Tahta,HASSAN
BwS837,Beb w Shebek,Shelter,,,KH-90,33.888806,35.504250,Referred,Referred,Ba_361/10,"zahrawi street, turk bldg, 1st floor,",Basta Tahta,HASSAN/SARA
BwS838,Beb w Shebek,Shelter,,,KH-91,33.889244,35.504818,Completed,Completed,Ba_1467/125,"ibrahim ahdab street, khatib bldg, next to saleh sweets, 7th floor",Basta Tahta,HASSAN
BwS839,Beb w Shebek,Shelter,,,KH-92,33.888355,35.503490,Completed,Completed,Ba_417,"next to kama plast, fawaz bldg, 8th floor",Basta,HASSAN
BwS840,Beb w Shebek,Shelter,,,KH-93,,,Referred,Referred,52,9th floor-,Basta Tahta,HASSAN/SARA
BwS841,Beb w Shebek,Shelter,,,KH-94,33.889835,35.503647,Completed,Completed,Ba_291,sheri3 neyif tello bldg fawaz 7th floor,Basta Tahta,ALEX
BwS842,Beb w Shebek,Shelter,,,KH-95,33.886772,35.502125,Completed,Completed,Ba_163,البسطه ثكنه فتح الله بنايه القصر طابق السابع الشقه لي بالنص,Basta,HASSAN
BwS843,Beb w Shebek,Shelter,,,KH-96,,,Completed,Completed,,STREET MDAWAR BLDG DINDASHRI ITANI 2ND FLOOR,Bachoura,MARIANA
BwS844,Beb w Shebek,Shelter,,,KH-96,33.890160,35.503658,Referred,Referred,,,Basta,HASSAN/SARA
BwS845,Beb w Shebek,Shelter,,,KH-97,33.889595,35.503799,Referred,Referred,,,Basta,HASSAN/SARA
BwS846,Beb w Shebek,Shelter,,,KH-98,33.886967,35.503693,Referred,Referred,,"mhamad khaled street, sinno bldg, 3rd floor",Basta,HASSAN/SARA
BwS847,Beb w Shebek,Shelter,,,KH-99,33.889526,35.504723,Completed,Completed,Ba_1467/127,"ahdabb street, khatib bldg, 10th floor",Khandak,HASSAN
BwS848,Beb w Shebek,Shelter,,,KH-100,33.885174,35.508045,Referred,Referred,903/9,"ebn rochod school, kronfol street, al salam building 2nd floor",Basta,HASSAN/SARA
BwS849,Beb w Shebek,Shelter,,,KH-101,,,Completed,Completed,,"zahrawi street, bazzi bldg, 5th floor facing mokhtar assaf",Basta,HASSAN
BwS850,Beb w Shebek,Shelter,,,KH-102,33.888893,35.500694,Referred,Referred,,center bldg 9th floor,Basta,HASSAN/SARA
BwS851,Beb w Shebek,Shelter,,,KH-103,33.889194,35.502686,Referred,Referred,Ba_314/18,,Basta,HASSAN/SARA
BwS852,Beb w Shebek,Shelter,,,KH-104,33.889763,35.501667,Completed,Completed,Ba_246/17,"kharsa street, next to jaber market, issa nasrallah bldg, 7th floor",Basta,HASSAN
BwS853,Beb w Shebek,Shelter,,,KH-105,33.888428,35.505558,Referred,Referred,Ba_685,"tasso street, arz building",Basta,HASSAN
BwS854,Beb w Shebek,Shelter,,,KH-106,33.890466,35.503442,Completed,Completed,Ba_1467,"facing beirut al3ali school, khatib bldg 8th floor",Khandak,HASSAN
BwS855,Beb w Shebek,Shelter,,,KH-107,33.890503,35.504776,Referred,Referred,,"al zouhour bldg, block b 8th floor next to bdd",Bachoura,HASSAN/SARA
BwS856,Beb w Shebek,Shelter,,,KH-109,,,Completed,Completed,Ma_1990/10,"ouzaii street,khayat and makouk bldg, 7th floor",Basta Faw2a,HASSAN
BwS857,Beb w Shebek,Shelter,,,KH-110,33.889793,35.503357,Referred,Referred,Ba_291,"neyef tello street, fawaz bldg, 4th floor",Bachoura,HASSAN/SARA
BwS858,Beb w Shebek,Shelter,,,KH-111,33.889492,35.504269,Completed,Completed,Ba_350/6,,Bachoura,HASSAN
BwS859,Beb w Shebek,Shelter,,,KH-112,33.888729,35.500843,Referred,Referred,Ba_52,bachoura,Basta,HASSAN/SARA
BwS860,Beb w Shebek,Shelter,,,KH-113,,,Referred,Referred,1160,khalil bldg  - 6th floor / 18,Basta,HASSAN/SARA
BwS861,Beb w Shebek,Shelter,,,KH-114,,,Referred,Referred,,chtaura bldg - 6th floor,Khandak,HASSAN
BwS862,Beb w Shebek,Shelter,,,KH-115,33.888004,35.502983,Referred,Referred,Ba_172/26,"ouzaii street, shahrour bldg next to aasir farshoukh - 4th floor",Basta,HASSAN/SARA
